Latitude,Longitude,Distance,Census Code,Geo ID,Tract
29.65764237,-82.34296417,0.3946499340196319,120010010004011,12001001000,001000
29.66192613,-82.38232775,3.6855669709690555,120010017021027,12001001702,001702
29.66848946,-82.30190277,4.179243389170501,120010004002020,12001000400,000400
29.6981858,-82.3684336,4.7540822032335415,120010012024000,12001001202,001202
29.6555205,-82.3435769,0.6143784518345405,120010010003002,12001001000,001000
29.6367612,-82.3385814,2.7542698227258087,120010008061016,12001000806,000806
29.6407164,-82.3381527,2.334534346718965,120010008061008,12001000806,000806
29.65243846,-82.3375044,1.1554620448657487,120010002004007,12001000200,000200
29.66140108,-82.33291893,1.0961718502401148,120010003012058,12001000301,000301
29.67957218,-82.31400434,3.581061948338549,120010004004010,12001000400,000400
29.65026665,-82.32800293,1.9743095908156212,120010002002002,12001000200,000200
29.64978218,-82.38349152,3.9973561950929355,120010016042012,12001001604,001604
29.65335967,-82.33561244,1.1924740799029463,120010002004005,12001000200,000200
29.6360661,-82.3417467,2.7871316546179243,120010008091004,12001000809,000809
29.65364601,-82.34178264,0.8534947347384106,120010010003013,12001001000,001000
29.64844233,-82.38109193,3.829513686566945,120010016042019,12001001604,001604
29.6513499,-82.3372939,1.2680578413839156,120010002005000,12001000200,000200
29.65359003,-82.3307162,1.5472892570107126,120010002001024,12001000200,000200
29.65449713,-82.32648512,1.8644277144635701,120010005001013,12001000500,000500
29.65433712,-82.34045382,0.8282125270873462,120010010003020,12001001000,001000
29.65398539,-82.34020677,0.8739099378207941,120010010003020,12001001000,001000
29.65761661,-82.34286456,0.4004761049609011,120010010004011,12001001000,001000
29.632995,-82.3836105,4.922609226787114,120010015211003,12001001521,001521
29.65664535,-82.32490503,1.9326066698352946,120010005001009,12001000500,000500
29.6328437,-82.3394428,3.169565226607279,120010008091008,12001000809,000809
29.635029,-82.3812705,4.604085006681728,120010015201007,12001001520,001520
29.65191683,-82.32791082,1.8762529734281375,120010005001063,12001000500,000500
29.6771152,-82.3102123,3.7481586507652183,120010004004025,12001000400,000400
29.6774072,-82.3969089,5.411413763127097,120010017011019,12001001701,001701
29.6981378,-82.3674061,4.701272111599338,120010012024013,12001001202,001202
29.6498501,-82.3254169,2.204437609170437,120010005001092,12001000500,000500
29.65232366,-82.3636074,2.1081651139868756,120010010002015,12001001000,001000
29.64448785,-82.32140771,2.8744011622500345,120010007002011,12001000700,000700
29.65533358,-82.32906056,1.5987212345519273,120010002001013,12001000200,000200
29.65768534,-82.34294938,0.3905656930777981,120010010004011,12001001000,001000
29.653893,-82.3758482,3.1584468894266244,120010016031027,12001001603,001603
29.65196482,-82.32396238,2.2050631682139135,120010005001023,12001000500,000500
29.65660913,-82.32512176,1.9133501502894439,120010005001010,12001000500,000500
29.657453,-82.34295943,0.414859475906514,120010010004012,12001001000,001000
29.65378072,-82.35046898,1.0051725733901538,120010010004042,12001001000,001000
29.665697,-82.3159359,2.7873504837125536,120010005003002,12001000500,000500
29.65029362,-82.32510933,2.2019443669313277,120010005001059,12001000500,000500
29.648331,-82.3811805,3.84202805848301,120010016042019,12001001604,001604
29.65889447,-82.36597106,2.1150980341456136,120010010002001,12001001000,001000
29.7017831,-82.3605926,4.806511295662385,120010012021008,12001001202,001202
29.65947906,-82.32805778,1.5747916371980903,120010003012054,12001000301,000301
29.65544397,-82.35350701,1.0895447691023157,120010010004035,12001001000,001000
29.652642,-82.32318,2.2402790233000878,120010005001023,12001000500,000500
29.68102549,-82.35947013,2.671034075624218,120010011004000,12001001100,001100
29.654424,-82.3374405,0.9850220812714595,120010002003014,12001000200,000200
29.693196,-82.35800909,3.8224368663882524,120010012021010,12001001202,001202
29.65107602,-82.3241576,2.2355349788670704,120010005001048,12001000500,000500
29.65020111,-82.32252634,2.420874973396081,120010005001044,12001000500,000500
29.65583327,-82.33066307,1.4343701638704989,120010002001005,12001000200,000200
29.66113833,-82.33132167,1.2498956501622103,120010003012057,12001000301,000301
29.65262816,-82.27249146,7.003363072394911,120010006003005,12001000600,000600
29.64412162,-82.40404308,6.083027017049854,120010016044015,12001001604,001604
29.64404069,-82.33130559,2.2658871768704727,120010002002031,12001000200,000200
29.66087973,-82.31529951,2.799728318605176,120010005003025,12001000500,000500
29.65233412,-82.36987463,2.6610594837489816,120010010002001,12001001000,001000
29.65538854,-82.35136424,0.9306957351818568,120010010004036,12001001000,001000
29.660886,-82.397682,5.169457915195311,120010017022017,12001001702,001702
29.63525337,-82.31667762,3.9155898255441666,120010007002066,12001000700,000700
29.6558863,-82.34728932,0.6419697138375737,120010010004022,12001001000,001000
29.66408588,-82.33917117,0.5982396378304764,120010003012011,12001000301,000301
29.68157744,-82.34224808,2.2977543676914527,120010012031053,12001001203,001203
29.680524,-82.368828,3.2209348749791227,120010011004004,12001001100,001100
29.65034886,-82.32376456,2.309200272546484,120010005001057,12001000500,000500
29.693016,-82.3763835,4.728495923075414,120010012011000,12001001201,001201
29.69671313,-82.36782486,4.582500927269254,120010012024000,12001001202,001202
29.6559331,-82.3145971,2.9228505499953195,120010005004015,12001000500,000500
29.65186335,-82.32576776,2.0568023021195163,120010005001060,12001000500,000500
29.654319,-82.393964,4.867257957467895,120010016041015,12001001604,001604
29.67655855,-82.34083241,1.7620819120516777,120010012032004,12001001203,001203
29.657652,-82.3217399,2.2085753252816605,120010005005008,12001000500,000500
29.64754742,-82.33856218,1.5961158080731752,120010002006005,12001000200,000200
29.66070962,-82.34020433,0.39198714324194844,120010010001031,12001001000,001000
29.6622957,-82.3415325,0.2986606600144052,120010010001026,12001001000,001000
29.6579053,-82.3288985,1.5239259910423975,120010002001006,12001000200,000200
29.65101866,-82.3248963,2.1769714117916683,120010005001058,12001000500,000500
29.6507385,-82.37868525,3.5226922231969056,120010016041000,12001001604,001604
29.6474227,-82.3181737,2.9405982223894345,120010005001076,12001000500,000500
29.65338135,-82.32905579,1.6968049878849496,120010002001023,12001000200,000200
